#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2025-09-10T23:59:19 [V7.5.2]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2025-09-10T23:59:20	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=J/MNRAS/349/1278/chip2&-order=I&-out=MPF&-out=Bmag&-out=e_Bmag&-out=Vmag&-out=e_Vmag&-out=Imag&-out=e_Imag&-out=xpos&-out=ypos&-out=RAdeg&-out=DEdeg&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.5.2	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_73491278
#Name: J/MNRAS/349/1278
#Title: BVI photometry of M22 (Monaco+, 2004)
#INFO	ivoid=ivo://cds.vizier/j/mnras/349/1278	    IVOID of underlying data collection
#INFO	creator=Monaco L.	    First author or institution
#INFO	cites=bibcode:2004MNRAS.349.1278M	    Article or Data origin sources
#INFO	original_date=2004	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/MNRAS/349/1278	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.73491278	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-06-29	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_MNRAS_349_1278_chip2:
#Name: J/MNRAS/349/1278/chip2
#Title: *Photometry of stars in Chip #2
#Column	_RAJ2000	(F13.9)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F13.9)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	MPF	(I5)	Star Sequencial Identifier, Cl* NGC 6656 MPF NNNN in Simbad	[ucd=meta.id;meta.main]
#Column	Bmag	(F6.3)	B-band magnitude	[ucd=phot.mag;em.opt.B]
#Column	e_Bmag	(F6.3)	Formal DAOPHOT errors associated to the B-band magnitude	[ucd=stat.error]
#Column	Vmag	(F6.3)	V-band magnitude	[ucd=phot.mag;em.opt.V]
#Column	e_Vmag	(F6.3)	Formal DAOPHOT errors associated to the V-band magnitude	[ucd=stat.error]
#Column	Imag	(F6.3)	I-band magnitude	[ucd=phot.mag;em.opt.I]
#Column	e_Imag	(F6.3)	Formal DAOPHOT errors associated to the I-band magnitude	[ucd=stat.error]
#Column	xpos	(F8.3)	x star coordinates in the pixel coordinate system	[ucd=pos.cartesian.x;instr.det]
#Column	ypos	(F8.3)	y star coordinates in the pixel coordinate system	[ucd=pos.cartesian.y;instr.det]
#Column	RAdeg	(F11.7)	Right Ascension J2000 (decimal degrees)	[ucd=pos.eq.ra;meta.main]
#Column	DEdeg	(F11.7)	Declination J2000 (decimal degrees)	[ucd=pos.eq.dec;meta.main]
_RAJ2000;_DEJ2000;MPF;Bmag;e_Bmag;Vmag;e_Vmag;Imag;e_Imag;xpos;ypos;RAdeg;DEdeg
279.134248600;-23.967848200;29299;21.513; 0.027;20.272; 0.026;19.019; 0.026; 560.570;1156.714;279.1342486;-23.9678482
279.097194700;-23.806822600;29300;21.396; 0.026;20.254; 0.024;18.776; 0.021;1067.895;3593.121;279.0971947;-23.8068226
279.028863700;-23.813457200;29301; 0.000; 0.000;20.257; 0.024;18.845; 0.032;2013.352;3495.064;279.0288637;-23.8134572
279.058649100;-23.897964900;29302;20.455; 0.027;20.242; 0.083;18.562; 0.028;1603.401;2216.224;279.0586491;-23.8979649
279.167018200;-23.881811400;29303; 0.000; 0.000;20.174; 0.452;17.259; 0.036; 104.660;2456.365;279.1670182;-23.8818114
279.151762300;-24.020696700;29304; 0.000; 0.000;20.255; 0.023;18.815; 0.021; 320.420; 356.842;279.1517623;-24.0206967
279.148286800;-23.981684800;29305;21.310; 0.019;20.265; 0.023;18.978; 0.025; 367.080; 946.909;279.1482868;-23.9816848
279.159604700;-23.790498000;29306;21.434; 0.021;20.279; 0.027;18.838; 0.023; 203.911;3837.509;279.1596047;-23.7904980
279.168449800;-24.005017900;29307;21.513; 0.023;20.254; 0.023;18.976; 0.025;  89.369; 593.217;279.1684498;-24.0050179
279.117496500;-23.825291200;29308;20.940; 0.029;20.109; 0.039;18.726; 0.023; 787.606;3313.079;279.1174965;-23.8252912
279.098884300;-23.963877000;29309;21.179; 0.021;20.258; 0.024;19.110; 0.035;1049.084;1218.125;279.0988843;-23.9638770
279.090503600;-24.015215600;29310;21.261; 0.020;20.280; 0.020;19.321; 0.042;1166.329; 442.108;279.0905036;-24.0152156
279.106966700;-23.987179900;29311;21.299; 0.024;20.271; 0.025;19.051; 0.023; 938.103; 865.448;279.1069667;-23.9871799
279.157833500;-23.808756200;29312;21.511; 0.022;20.253; 0.025;18.719; 0.019; 229.064;3561.485;279.1578335;-23.8087562
279.101004400;-23.867828800;29313; 0.000; 0.000;20.191; 0.079;17.555; 0.013;1016.977;2670.457;279.1010044;-23.8678288
279.157777300;-23.934862200;29314;21.683; 0.039;20.262; 0.048;18.906; 0.024; 234.305;1654.544;279.1577773;-23.9348622
279.096032400;-23.969929400;29315;21.428; 0.023;20.238; 0.024;18.597; 0.016;1088.664;1126.707;279.0960324;-23.9699294
279.097788700;-23.774090400;29316; 0.000; 0.000;20.250; 0.031;18.667; 0.024;1058.730;4088.073;279.0977887;-23.7740904
279.151306700;-24.020810400;29317;21.173; 0.017;20.260; 0.025;18.848; 0.019; 326.716; 355.141;279.1513067;-24.0208104
279.144780200;-23.971855900;29318;21.309; 0.019;20.265; 0.020;18.941; 0.021; 415.191;1095.682;279.1447802;-23.9718559
279.072231400;-23.778314400;29319; 0.000; 0.000;20.228; 0.026;18.226; 0.016;1412.499;4025.101;279.0722314;-23.7783144
279.168817100;-23.939916300;29320;21.180; 0.020;20.270; 0.027;18.930; 0.021;  81.914;1577.642;279.1688171;-23.9399163
279.147176200;-23.973086300;29321;21.324; 0.023;20.263; 0.026;18.865; 0.025; 382.129;1076.978;279.1471762;-23.9730863
279.064526300;-24.021354000;29322;21.248; 0.018;20.261; 0.024;18.871; 0.029;1525.281; 350.185;279.0645263;-24.0213540
279.045281800;-23.792612100;29323;21.355; 0.020;20.258; 0.026;18.786; 0.026;1785.744;3809.777;279.0452818;-23.7926121
279.146664400;-23.792447400;29324;21.429; 0.022;20.273; 0.024;19.083; 0.032; 383.022;3808.573;279.1466644;-23.7924474
279.040044900;-23.850808300;29325;21.228; 0.023;20.276; 0.029;19.095; 0.036;1859.524;2929.907;279.0400449;-23.8508083
279.146320900;-24.038877700;29326;21.765; 0.022;20.229; 0.028;18.294; 0.022; 396.193;  82.143;279.1463209;-24.0388777
279.113977500;-24.009082500;29327; 0.000; 0.000;20.242; 0.030;18.736; 0.021; 841.922; 533.980;279.1139775;-24.0090825
279.163783900;-23.832806900;29328;21.666; 0.030;20.273; 0.025;19.051; 0.025; 147.612;3197.539;279.1637839;-23.8328069
279.171381200;-23.932717100;29329;21.050; 0.020;20.268; 0.031;19.022; 0.020;  46.213;1686.395;279.1713812;-23.9327171
279.169296100;-24.028843900;29330;21.301; 0.019;20.260; 0.024;18.799; 0.025;  78.552; 232.893;279.1692961;-24.0288439
279.074772900;-23.835204600;29331; 0.000; 0.000;20.453; 0.034;18.590; 0.034;1378.836;3164.728;279.0747729;-23.8352046
279.055779700;-23.856311300;29332; 0.000; 0.000;20.265; 0.054;18.904; 0.067;1642.052;2846.191;279.0557797;-23.8563113
279.145933600;-24.024385900;29333;21.316; 0.018;20.265; 0.021;19.024; 0.023; 401.048; 301.298;279.1459336;-24.0243859
279.162063900;-23.924716300;29334;21.215; 0.022;20.257; 0.029;18.742; 0.027; 174.699;1807.783;279.1620639;-23.9247163
279.143667300;-23.935619500;29335;21.343; 0.033;20.255; 0.038;18.707; 0.025; 429.340;1643.682;279.1436673;-23.9356195
279.074480000;-23.797903700;29336;21.252; 0.018;20.258; 0.024;18.768; 0.024;1381.901;3728.796;279.0744800;-23.7979037
279.046537700;-23.786910500;29337;21.284; 0.020;20.259; 0.025;18.804; 0.023;1768.234;3895.957;279.0465377;-23.7869105
279.076267700;-23.852270600;29338; 0.000; 0.000;20.309; 0.038;18.737; 0.022;1358.616;2906.607;279.0762677;-23.8522706
279.036909400;-23.951346400;29339;21.059; 0.025;20.249; 0.030;18.718; 0.018;1905.138;1409.696;279.0369094;-23.9513464
279.055517600;-23.865749100;29340; 0.000; 0.000;20.265; 0.040;18.886; 0.027;1645.907;2703.484;279.0555176;-23.8657491
279.134167200;-24.025776000;29341;21.285; 0.020;20.248; 0.021;18.876; 0.023; 563.598; 280.756;279.1341672;-24.0257760
279.152715200;-23.827164200;29342;21.270; 0.023;20.261; 0.025;18.815; 0.023; 300.513;3283.338;279.1527152;-23.8271642
279.129414400;-24.041177100;29343;21.126; 0.018;20.275; 0.026;19.174; 0.025; 629.737;  48.058;279.1294144;-24.0411771
279.108002100;-23.961293700;29344;21.077; 0.020;20.264; 0.030;18.838; 0.022; 923.022;1256.849;279.1080021;-23.9612937
279.028688800;-23.815443400;29345; 0.000; 0.000;20.262; 0.024;18.781; 0.030;2015.813;3465.034;279.0286888;-23.8154434
279.032409300;-24.016281200;29346; 0.000; 0.000;20.268; 0.025;18.948; 0.026;1968.746; 427.914;279.0324093;-24.0162812
279.089658600;-23.910532600;29347; 0.000; 0.000;20.243; 0.534;18.444; 0.124;1175.063;2025.114;279.0896586;-23.9105326
279.156995500;-23.990561400;29348; 0.000; 0.000;20.258; 0.024;18.763; 0.032; 247.078; 812.314;279.1569955;-23.9905614
279.170602900;-23.885383900;29349;21.440; 0.025;20.262; 0.026;18.803; 0.029;  55.228;2402.186;279.1706029;-23.8853839
279.102737500;-23.994434300;29350;21.175; 0.019;20.266; 0.023;18.891; 0.021; 996.744; 755.907;279.1027375;-23.9944343
279.136809300;-23.798757600;29351;21.401; 0.020;20.266; 0.024;18.844; 0.019; 519.585;3713.554;279.1368093;-23.7987576
279.032873900;-23.996975300;29352; 0.000; 0.000;20.300; 0.023;19.016; 0.024;1961.906; 719.836;279.0328739;-23.9969753
279.093455300;-23.867548600;29353;20.860; 0.038;20.253; 0.062;18.611; 0.037;1121.356;2674.970;279.0934553;-23.8675486
279.157996500;-23.990589200;29354;20.988; 0.018;20.274; 0.025;19.022; 0.026; 233.250; 811.852;279.1579965;-23.9905892
279.042408100;-23.994416700;29355; 0.000; 0.000;20.257; 0.050;18.675; 0.038;1830.142; 758.233;279.0424081;-23.9944167
279.035664500;-23.943295200;29356; 0.000; 0.000;20.270; 0.022;18.934; 0.027;1922.162;1531.481;279.0356645;-23.9432952
279.047801200;-23.872927400;29357; 0.000; 0.000;20.240; 0.036;18.972; 0.038;1752.779;2595.183;279.0478012;-23.8729274
279.141495700;-24.040836400;29358;21.240; 0.017;20.272; 0.023;18.974; 0.026; 462.892;  52.722;279.1414957;-24.0408364
279.038509600;-24.006018100;29359; 0.000; 0.000;20.267; 0.038;18.678; 0.029;1884.259; 582.922;279.0385096;-24.0060181
279.171818600;-24.000589800;29360;21.091; 0.020;20.273; 0.024;19.073; 0.027;  42.673; 660.030;279.1718186;-24.0005898
279.041416900;-24.006762400;29361;21.219; 0.018;20.264; 0.024;19.030; 0.026;1844.118; 571.577;279.0414169;-24.0067624
279.163026600;-23.838982200;29362;21.442; 0.023;20.271; 0.026;18.883; 0.023; 158.309;3104.191;279.1630266;-23.8389822
279.170693300;-23.861461600;29363;21.222; 0.022;20.273; 0.024;18.967; 0.023;  53.099;2763.929;279.1706933;-23.8614616
279.105930500;-24.040365300;29364;21.334; 0.021;20.295; 0.023;19.352; 0.033; 954.004;  61.239;279.1059305;-24.0403653
279.154353100;-24.035735000;29365; 0.000; 0.000;20.275; 0.031;18.973; 0.022; 285.164; 129.330;279.1543531;-24.0357350
279.044170100;-23.882228400;29366;21.212; 0.028;20.262; 0.030;18.844; 0.019;1803.202;2454.651;279.0441701;-23.8822284
279.116167400;-23.826903700;29367;21.333; 0.019;20.249; 0.026;18.860; 0.020; 806.041;3288.746;279.1161674;-23.8269037
279.147192300;-23.953567400;29368; 0.000; 0.000;20.254; 0.025;18.806; 0.033; 381.238;1372.135;279.1471923;-23.9535674
279.056759800;-23.978863000;29369;21.241; 0.019;20.277; 0.023;18.978; 0.023;1631.504; 992.972;279.0567598;-23.9788630
279.086099700;-23.997687000;29370; 0.000; 0.000;20.282; 0.037;19.088; 0.028;1226.670; 707.325;279.0860997;-23.9976870
279.046276500;-23.883866500;29371; 0.000; 0.000;20.294; 0.024;18.707; 0.022;1774.117;2429.814;279.0462765;-23.8838665
279.109426600;-24.012362600;29372;21.164; 0.024;20.269; 0.052;18.832; 0.026; 904.881; 484.552;279.1094266;-24.0123626
279.111803000;-23.999005000;29373;21.672; 0.021;20.225; 0.029;19.179; 0.031; 871.650; 686.451;279.1118030;-23.9990050
279.099936000;-24.003680900;29374; 0.000; 0.000;20.281; 0.025;19.046; 0.025;1035.713; 616.187;279.0999360;-24.0036809
279.106779200;-24.013435600;29375;21.223; 0.019;20.284; 0.023;19.000; 0.021; 941.479; 468.426;279.1067792;-24.0134356
279.148727300;-23.952247400;29376;21.208; 0.018;20.278; 0.027;18.992; 0.025; 359.980;1392.032;279.1487273;-23.9522474
279.032813000;-23.985070000;29377; 0.000; 0.000;20.267; 0.031;19.125; 0.023;1962.485; 899.865;279.0328130;-23.9850700
279.046288300;-23.811338900;29378;20.953; 0.017;20.277; 0.024;18.976; 0.031;1772.256;3526.561;279.0462883;-23.8113389
279.033905000;-24.027044700;29379;21.308; 0.018;20.269; 0.021;18.806; 0.020;1948.326; 265.107;279.0339050;-24.0270447
279.034250500;-23.934064900;29380;21.181; 0.032;20.331; 0.032;18.962; 0.025;1941.498;1671.102;279.0342505;-23.9340649
279.161384000;-24.023760500;29381;21.244; 0.019;20.268; 0.023;18.777; 0.020; 187.640; 310.105;279.1613840;-24.0237605
279.137761700;-23.821353700;29382;21.458; 0.023;20.268; 0.024;18.786; 0.022; 507.160;3371.821;279.1377617;-23.8213537
279.062892400;-23.919759500;29383;20.376; 0.074;20.572; 0.151;18.421; 0.040;1545.289;1886.512;279.0628924;-23.9197595
279.144406800;-24.031847500;29384;21.039; 0.019;20.270; 0.025;18.780; 0.024; 422.388; 188.530;279.1444068;-24.0318475
279.103350400;-24.019364400;29385;21.371; 0.021;20.254; 0.025;18.888; 0.046; 989.013; 378.902;279.1033504;-24.0193644
279.061035100;-23.852453900;29386; 0.000; 0.000;20.230; 0.024;18.664; 0.027;1569.279;2904.350;279.0610351;-23.8524539
279.141208200;-24.000882700;29387;21.257; 0.020;20.284; 0.026;19.058; 0.053; 465.520; 656.897;279.1412082;-24.0008827
279.098661200;-23.983177300;29388;21.568; 0.022;20.214; 0.031;19.216; 0.029;1052.727; 926.282;279.0986612;-23.9831773
279.066752200;-23.943556200;29389; 0.000; 0.000;20.272; 0.043;18.813; 0.028;1492.547;1526.538;279.0667522;-23.9435562
279.168159600;-23.853162100;29390; 0.000; 0.000;20.283; 0.029;19.032; 0.023;  87.833;2889.543;279.1681596;-23.8531621
279.094975300;-24.000423800;29391; 0.000; 0.000;20.268; 0.024;18.894; 0.024;1104.143; 665.621;279.0949753;-24.0004238
279.055403100;-23.820587900;29392;21.284; 0.017;20.265; 0.025;18.810; 0.027;1646.389;3386.406;279.0554031;-23.8205879
279.043002100;-23.831977400;29393; 0.000; 0.000;20.296; 0.026;19.222; 0.033;1818.193;3214.572;279.0430021;-23.8319774
279.150761800;-23.785327800;29394;21.402; 0.023;20.232; 0.030;18.287; 0.033; 326.084;3916.065;279.1507618;-23.7853278
279.101260300;-23.831102100;29395; 0.000; 0.000;20.277; 0.028;18.901; 0.028;1012.361;3225.820;279.1012603;-23.8311021
279.167360900;-23.829281000;29396; 0.000; 0.000;20.294; 0.033;19.222; 0.028;  98.008;3250.703;279.1673609;-23.8292810
279.071650100;-24.039272200;29397; 0.000; 0.000;20.274; 0.027;18.846; 0.019;1427.361;  78.993;279.0716501;-24.0392722
279.112591500;-23.809687200;29398;21.532; 0.023;20.274; 0.029;18.904; 0.029; 854.977;3549.229;279.1125915;-23.8096872
279.048904300;-24.032542300;29399;21.644; 0.044;20.278; 0.042;18.927; 0.074;1741.306; 181.508;279.0489043;-24.0325423
279.031072200;-23.934837800;29400;21.080; 0.021;20.287; 0.023;19.067; 0.030;1985.441;1659.510;279.0310722;-23.9348378
279.063531100;-23.874383500;29401;21.004; 0.030;20.269; 0.039;18.721; 0.031;1535.315;2572.653;279.0635311;-23.8743835
279.096122800;-23.836761500;29402; 0.000; 0.000;20.225; 0.027;18.694; 0.030;1083.585;3140.428;279.0961228;-23.8367615
279.161176000;-23.846897100;29403; 0.000; 0.000;20.275; 0.022;18.836; 0.037; 184.188;2984.583;279.1611760;-23.8468971
279.088404000;-23.786570700;29404;21.184; 0.019;20.283; 0.023;19.140; 0.032;1188.942;3899.686;279.0884040;-23.7865707
279.127946300;-23.779535500;29405;21.417; 0.020;20.290; 0.026;18.981; 0.024; 641.588;4004.583;279.1279463;-23.7795355
279.063690400;-23.977753900;29406; 0.000; 0.000;20.275; 0.042;18.837; 0.022;1535.724;1009.515;279.0636904;-23.9777539
279.169153100;-23.962832300;29407;21.284; 0.017;20.281; 0.023;18.913; 0.022;  78.110;1231.100;279.1691531;-23.9628323
279.137761200;-24.009783700;29408;21.459; 0.020;20.254; 0.023;18.734; 0.022; 513.431; 522.441;279.1377612;-24.0097837
279.091652300;-24.024794800;29409;21.041; 0.016;20.274; 0.022;18.847; 0.018;1150.735; 297.214;279.0916523;-24.0247948
279.113291100;-23.961362800;29410;21.260; 0.028;20.243; 0.039;18.747; 0.019; 849.942;1255.604;279.1132911;-23.9613628
279.061096500;-23.980107500;29411; 0.000; 0.000;20.294; 0.036;19.181; 0.032;1571.620; 974.011;279.0610965;-23.9801075
279.064749200;-23.942054600;29412;21.001; 0.032;20.281; 0.050;18.934; 0.028;1520.190;1549.312;279.0647492;-23.9420546
279.122473800;-24.028910800;29413;21.477; 0.021;20.286; 0.024;19.027; 0.027; 725.193; 233.816;279.1224738;-24.0289108
279.125255000;-23.785952700;29414;21.464; 0.020;20.279; 0.023;18.961; 0.023; 679.032;3907.650;279.1252550;-23.7859527
279.029991400;-23.971455000;29415;21.278; 0.024;20.282; 0.021;18.882; 0.024;2001.171;1105.831;279.0299914;-23.9714550
279.052951300;-23.884852700;29416; 0.000; 0.000;20.296; 0.035;18.778; 0.021;1681.854;2414.688;279.0529513;-23.8848527
279.144316200;-23.862688400;29417;20.994; 0.032;20.280; 0.042;18.881; 0.041; 417.896;2746.498;279.1443162;-23.8626884
279.035624700;-23.971630800;29418;21.236; 0.019;20.260; 0.023;18.959; 0.025;1923.342;1103.001;279.0356247;-23.9716308
279.090914300;-23.834927200;29419;21.433; 0.026;20.260; 0.030;18.889; 0.036;1155.572;3168.355;279.0909143;-23.8349272
279.150207800;-23.835783900;29420;21.204; 0.022;20.261; 0.024;18.666; 0.017; 335.494;3153.098;279.1502078;-23.8357839
279.153433200;-24.030356500;29421;21.269; 0.017;20.275; 0.023;18.840; 0.022; 297.679; 210.700;279.1534332;-24.0303565
279.034195700;-23.898874600;29422; 0.000; 0.000;20.278; 0.024;18.816; 0.022;1941.478;2203.240;279.0341957;-23.8988746
279.065437000;-23.800334900;29423; 0.000; 0.000;20.270; 0.025;18.677; 0.029;1507.076;3692.339;279.0654370;-23.8003349
279.169479200;-23.777431500;29424;21.319; 0.018;20.279; 0.031;18.847; 0.025;  66.807;4034.673;279.1694792;-23.7774315
279.141019300;-23.943244000;29425;21.011; 0.024;20.295; 0.047;18.803; 0.024; 466.192;1528.496;279.1410193;-23.9432440
279.095352900;-23.843138900;29426;21.264; 0.024;20.271; 0.044;18.692; 0.019;1094.416;3044.019;279.0953529;-23.8431389
279.170616000;-23.863425400;29427;20.931; 0.022;20.290; 0.027;19.057; 0.028;  54.240;2734.237;279.1706160;-23.8634254
279.161993100;-23.992939800;29428;21.306; 0.020;20.293; 0.026;19.089; 0.028; 178.123; 776.136;279.1619931;-23.9929398
279.076814000;-24.042247100;29429; 0.000; 0.000;20.373; 0.030;19.595; 0.045;1356.131;  33.831;279.0768140;-24.0422471
279.150255600;-23.789997700;29430;21.404; 0.022;20.281; 0.027;18.922; 0.020; 333.249;3845.468;279.1502556;-23.7899977
279.134012600;-23.975945400;29431; 0.000; 0.000;20.226; 0.027;18.858; 0.022; 564.097;1034.281;279.1340126;-23.9759454
279.042237100;-23.883208900;29432;21.254; 0.027;20.288; 0.029;18.920; 0.029;1829.950;2439.884;279.0422371;-23.8832089
279.039936800;-23.788371600;29433;21.512; 0.022;20.287; 0.029;18.940; 0.022;1859.600;3874.069;279.0399368;-23.7883716
279.108704300;-23.796664700;29434;21.560; 0.019;20.271; 0.025;18.683; 0.020; 908.360;3746.301;279.1087043;-23.7966647
279.068205200;-24.013102600;29435;21.126; 0.019;20.299; 0.024;19.148; 0.026;1474.259; 474.836;279.0682052;-24.0131026
279.140628100;-23.920140900;29436; 0.000; 0.000;20.312; 0.036;18.509; 0.023; 470.823;1877.869;279.1406281;-23.9201409
279.109375700;-23.802928100;29437;21.562; 0.023;20.265; 0.027;18.783; 0.021; 899.261;3651.561;279.1093757;-23.8029281
279.091202900;-24.018167700;29438;21.205; 0.018;20.282; 0.026;19.238; 0.032;1156.754; 397.442;279.0912029;-24.0181677
279.059114600;-23.924171100;29439; 0.000; 0.000;20.258; 0.066;18.409; 0.063;1597.616;1819.926;279.0591146;-23.9241711
279.089777000;-23.993280700;29440;21.659; 0.026;20.309; 0.028;19.378; 0.031;1175.749; 773.824;279.0897770;-23.9932807
279.169915900;-23.841218800;29441;21.239; 0.020;20.366; 0.029;19.018; 0.023;  63.105;3070.070;279.1699159;-23.8412188
279.054239500;-23.973967700;29442;20.990; 0.019;20.301; 0.025;19.007; 0.022;1666.206;1067.079;279.0542395;-23.9739677
279.051558200;-23.859568600;29443;20.993; 0.021;20.288; 0.035;18.960; 0.033;1700.509;2797.072;279.0515582;-23.8595686
279.155273600;-24.017132600;29444; 0.000; 0.000;20.280; 0.025;18.836; 0.023; 271.798; 410.588;279.1552736;-24.0171326
279.124748000;-23.827609700;29445; 0.000; 0.000;20.272; 0.024;18.671; 0.032; 687.375;3277.737;279.1247480;-23.8276097
279.139790300;-23.791866600;29446;21.368; 0.019;20.299; 0.022;19.181; 0.024; 478.111;3817.639;279.1397903;-23.7918666
279.040511100;-23.864500300;29447;21.281; 0.021;20.290; 0.031;18.991; 0.027;1853.388;2722.845;279.0405111;-23.8645003
279.125647300;-23.840806000;29448; 0.000; 0.000;20.277; 0.022;18.884; 0.029; 675.356;3078.149;279.1256473;-23.8408060
279.150551000;-23.894609900;29449;21.190; 0.052;20.268; 0.059;18.571; 0.025; 332.784;2263.531;279.1505510;-23.8946099
279.111012600;-23.954171500;29450;20.834; 0.023;20.226; 0.040;18.678; 0.024; 881.207;1364.435;279.1110126;-23.9541715
279.121189200;-23.781466900;29451;21.594; 0.020;20.281; 0.025;18.856; 0.020; 735.149;3975.642;279.1211892;-23.7814669
279.072897400;-24.034156000;29452; 0.000; 0.000;20.288; 0.022;18.936; 0.022;1410.002; 156.316;279.0728974;-24.0341560
279.047111300;-23.877760100;29453;21.215; 0.041;20.278; 0.058;18.742; 0.021;1762.431;2522.127;279.0471113;-23.8777601
279.130135600;-24.033357500;29454;21.179; 0.022;20.294; 0.038;19.033; 0.023; 619.523; 166.274;279.1301356;-24.0333575
279.068057400;-23.794778800;29455;21.453; 0.026;20.284; 0.026;18.789; 0.023;1470.679;3776.269;279.0680574;-23.7947788
279.037607500;-23.970770000;29456;21.251; 0.021;20.294; 0.021;19.039; 0.026;1895.927;1115.957;279.0376075;-23.9707700
279.030542700;-23.786453700;29457; 0.000; 0.000;20.270; 0.044;18.570; 0.021;1989.538;3903.357;279.0305427;-23.7864537
279.034044100;-23.965415400;29458;21.624; 0.027;20.294; 0.033;19.023; 0.028;1945.043;1197.036;279.0340441;-23.9654154
279.066986200;-23.832951600;29459; 0.000; 0.000;20.282; 0.040;18.803; 0.032;1486.479;3199.062;279.0669862;-23.8329516
279.083881400;-23.812900900;29460;21.340; 0.022;20.281; 0.027;18.787; 0.027;1252.242;3501.683;279.0838814;-23.8129009
279.167216900;-23.946575700;29461; 0.000; 0.000;20.295; 0.034;19.037; 0.041; 104.271;1477.011;279.1672169;-23.9465757
279.069150900;-23.991872700;29462; 0.000; 0.000;20.305; 0.024;19.257; 0.029;1460.647; 795.834;279.0691509;-23.9918727
279.134080800;-23.820029600;29463;21.099; 0.019;20.292; 0.024;18.979; 0.022; 558.033;3391.992;279.1340808;-23.8200296
279.082934900;-23.840013900;29464;21.636; 0.023;20.277; 0.026;18.656; 0.017;1266.077;3091.718;279.0829349;-23.8400139
279.090989500;-24.023548200;29465;21.119; 0.017;20.290; 0.026;19.231; 0.031;1159.853; 316.088;279.0909895;-24.0235482
279.127503700;-23.788860400;29466;21.461; 0.025;20.284; 0.019;18.804; 0.022; 648.012;3863.591;279.1275037;-23.7888604
279.134317500;-23.973024500;29467; 0.000; 0.000;20.198; 0.033;19.442; 0.036; 559.788;1078.437;279.1343175;-23.9730245
279.074462000;-23.937325200;29468;20.749; 0.037;20.254; 0.063;18.673; 0.030;1385.836;1620.499;279.0744620;-23.9373252
279.061593300;-23.976029700;29469;21.105; 0.018;20.278; 0.031;18.863; 0.016;1564.655;1035.658;279.0615933;-23.9760297
279.080813600;-23.960136700;29470;21.032; 0.021;20.287; 0.038;18.841; 0.020;1298.674;1275.332;279.0808136;-23.9601367
279.096714500;-24.043988100;29471;21.453; 0.018;20.284; 0.024;18.795; 0.018;1081.375;   6.797;279.0967145;-24.0439881
279.144171400;-23.783696100;29472;21.610; 0.032;20.304; 0.037;19.170; 0.029; 417.218;3941.013;279.1441714;-23.7836961
279.092283100;-23.853999300;29473; 0.000; 0.000;20.282; 0.036;18.754; 0.031;1137.180;2879.902;279.0922831;-23.8539993
279.158154600;-23.867519300;29474;20.974; 0.023;20.292; 0.038;18.949; 0.032; 226.704;2672.867;279.1581546;-23.8675193
279.119662600;-23.811164200;29475;21.465; 0.022;20.293; 0.025;18.970; 0.023; 757.202;3526.622;279.1196626;-23.8111642
279.086726100;-24.039068000;29476;21.464; 0.019;20.301; 0.023;19.028; 0.026;1219.166;  81.557;279.0867261;-24.0390680
279.126661700;-23.989395000;29477;21.221; 0.020;20.298; 0.028;19.043; 0.026; 666.089; 831.194;279.1266617;-23.9893950
279.148792800;-24.011446900;29478;21.282; 0.018;20.280; 0.027;18.952; 0.024; 361.114; 496.837;279.1487928;-24.0114469
279.049221200;-24.009988000;29479; 0.000; 0.000;20.287; 0.023;18.843; 0.038;1736.395; 522.556;279.0492212;-24.0099880
279.066955300;-24.036896600;29480;21.412; 0.018;20.253; 0.026;19.158; 0.035;1492.132; 115.074;279.0669553;-24.0368966
279.103081500;-23.802625400;29481;21.510; 0.026;20.293; 0.029;18.952; 0.025; 986.330;3656.373;279.1030815;-23.8026254
279.043279800;-23.796648800;29482;21.450; 0.021;20.278; 0.021;18.836; 0.023;1813.537;3748.797;279.0432798;-23.7966488
